neuron_number,relu_1,relu_2,relu_3,softmax_1,softmax_2,softmax_3
1.600000000000000000e+01,9.373999834060668945e-01,7.627999782562255859e-01
1.600000000000000000e+01,9.444000124931335449e-01,6.118000149726867676e-01
1.600000000000000000e+01,9.390000104904174805e-01,8.356000185012817383e-01
2.560000000000000000e+02,9.779000282287597656e-01,8.535000085830688477e-01
2.560000000000000000e+02,9.749000072479248047e-01,7.994999885559082031e-01
2.560000000000000000e+02,9.772999882698059082e-01,8.697000145912170410e-01
