Layer 1,8,16,32,64,128,256
8.000000000000000000e+00,9.100000262260437012e-01,9.235000014305114746e-01,9.257000088691711426e-01,9.280999898910522461e-01,9.319999814033508301e-01,9.355999827384948730e-01
1.600000000000000000e+01,9.354000091552734375e-01,9.427999854087829590e-01,9.460999965667724609e-01,9.498999714851379395e-01,9.538999795913696289e-01,9.574000239372253418e-01
3.200000000000000000e+01,9.466999769210815430e-01,9.582999944686889648e-01,9.618999958038330078e-01,9.618999958038330078e-01,9.648000001907348633e-01,9.677000045776367188e-01
6.400000000000000000e+01,9.614999890327453613e-01,9.649000167846679688e-01,9.696000218391418457e-01,9.685000181198120117e-01,9.693999886512756348e-01,9.747999906539916992e-01
1.280000000000000000e+02,9.703000187873840332e-01,9.742000102996826172e-01,9.706000089645385742e-01,9.721000194549560547e-01,9.733999967575073242e-01,9.642999768257141113e-01
2.560000000000000000e+02,9.724000096321105957e-01,9.781000018119812012e-01,9.692999720573425293e-01,9.758999943733215332e-01,9.738000035285949707e-01,9.771999716758728027e-01
